duration,flag_OTH,flag_REJ,flag_RSTO,flag_RSTR,flag_S0,flag_S1,flag_S2,flag_S3,flag_SF,flag_SH,src_bytes,dst_bytes,hot,logged_in,num_compromised,root_shell,num_access_files,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,class,source
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,221,25,1.0,0.752859382256172,0.0,0.0,0.0856910867792956,0.054051485536784065,0.04456634090462473,255,18,0.06974257231607967,0.0621544566103522,0.0,0.0,1.0,1.0,0.0,0.0,0,smote
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,115,17,1.0,1.0,0.0,0.0,0.15239014534665943,0.05,0.0,255,5,0.02,0.06,0.0,0.0,1.0,1.0,0.0,0.0,0,smote
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,49,17,1.0,1.0,0.0,0.0,0.35113381309035474,0.08,0.0,255,58,0.23,0.02,0.016288728969881754,0.0,1.0,1.0,0.0,0.0,0,smote
0,0,0,0,0,0,0,0,0,1,0,54540,8314,2,1,1,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11,11,1.0,0.0,0.08640380746644241,0.0,0.0,0.0,0.0,0.0,0,smote
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,18,0.0,0.0,1.0,1.0,0.06,0.05850504228328597,0.0,255,18,0.07,0.06850504228328598,0.0,0.0,0.0,0.0,1.0,1.0,0,smote
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,55,14,1.0,1.0,0.0,0.0,0.2722260780515566,0.07963477073540871,0.0,135,34,0.2574086926838522,0.03,0.03,0.0,1.0,1.0,0.0,0.0,0,smote
0,0,0,0,1,0,0,0,0,0,0,38265,5296,1,1,0,0,0,2,2,0.0,0.0,0.6143566682585111,0.6143566682585111,1.0,0.0,0.0,117,117,1.0,0.0,0.2712866634829778,0.0,0.0,0.0,0.2895837304043396,0.2895837304043396,0,smote
0,0,0,0,0,0,0,0,0,1,0,54540,8314,2,1,1,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,38,38,1.0,0.0,0.03,0.0,0.019607603101332596,0.019607603101332596,0.019607603101332596,0.019607603101332596,0,smote
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,291,24,1.0,1.0,0.0,0.0,0.08273988781543018,0.042739887815430186,0.0,255,24,0.09273988781543017,0.05,0.0,0.0,1.0,1.0,0.0,0.0,0,smote
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,240,4,1.0,1.0,0.0,0.0,0.02,0.06406943810032642,0.0,255,4,0.02,0.07,0.0,0.0,1.0,1.0,0.0,0.0,0,smote
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,10,1.0,1.0,0.0,0.0,0.3787072705699903,0.12935363528499516,0.0,255,61,0.24,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0,smote
0,0,0,0,0,0,0,0,0,1,0,54540,8314,2,1,1,0,0,2,3,0.0,0.0,0.4333277663418148,0.647331440556217,1.0,0.0,0.6806675573853097,255,255,1.0,0.0,0.0,0.0,0.008666555326836297,0.008666555326836297,0.04599966598050889,0.04599966598050889,0,smote
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,75,18,1.0,1.0,0.0,0.0,0.25,0.05,0.0,255,59,0.23757455723417029,0.02,0.012425442765829707,0.0,1.0,1.0,0.0,0.0,0,smote
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,17,0.0,0.0,1.0,1.0,0.06291693450721586,0.06708306549278414,0.0,255,17,0.07,0.07583386901443173,0.0,0.0,0.0,0.0,1.0,1.0,0,smote
0,0,0,0,0,0,0,0,0,1,0,54540,8314,2,1,1,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,169,169,1.0,0.0,0.01,0.0,0.0,0.0,0.013784521647372101,0.013784521647372101,0,smote
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,18,0.7696133606141106,0.7696133606141106,0.23038663938588944,0.23038663938588944,0.17617680163684662,0.06769613360614112,0.0,255,14,0.05,0.06539226721228222,0.0,0.0,0.7696133606141106,0.7696133606141106,0.23038663938588944,0.23038663938588944,0,smote
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,5,1.0,1.0,0.0,0.0,0.6518168293101635,0.3221512194360664,0.0,255,56,0.2228924390281967,0.025784878056393363,0.0,0.0,1.0,1.0,0.0,0.0,0,smote
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,294,14,1.0,1.0,0.0,0.0,0.04630645869910568,0.06,0.0,255,12,0.04630645869910568,0.07,0.0,0.0,1.0,1.0,0.0,0.0,0,smote
0,0,0,0,0,0,0,0,0,0,0,54540,8314,2,1,1,0,0,3,3,0.0,0.0,0.0672514522749226,0.0672514522749226,1.0,0.0,0.0,213,213,1.0,0.0,0.0,0.0,0.0,0.0,0.026812863068730652,0.026812863068730652,0,smote
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,148,16,1.0,1.0,0.0,0.0,0.11,0.05118238392472141,0.0,255,16,0.06,0.06,0.0,0.0,1.0,1.0,0.0,0.0,0,smote
0,0,0,0,0,0,0,0,0,1,0,54540,8314,2,1,1,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,177,177,1.0,0.0,0.01,0.0,0.0,0.0,0.01,0.01,0,smote
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,276,6,1.0,0.9865571220094764,0.0,0.013442877990523544,0.021344287799052356,0.06,0.026885755981047088,255,4,0.018655712200947645,0.061344287799052356,0.0,0.0,1.0,1.0,0.0,0.0,0,smote
0,0,0,0,1,0,0,0,0,0,0,51699,4213,0,1,0,0,0,3,2,0.0,0.0,0.35569598174776246,0.40187326758847847,0.8556959817477625,0.2886080365044751,0.0,149,149,1.0,0.0,0.005772160730089502,0.0,0.004227839269910498,0.004227839269910498,0.0442278392699105,0.0442278392699105,0,smote
0,0,0,0,0,0,0,0,0,1,0,54540,8314,2,1,1,0,0,2,4,0.0,0.0,0.0,0.4185094668562392,1.0,0.0,0.5,255,255,1.0,0.0,0.0,0.0,0.01,0.01,0.04674037867424957,0.04674037867424957,0,smote
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,31,10,1.0,1.0,0.0,0.0,0.31983339528755783,0.10016660471244217,0.0,255,61,0.23983339528755784,0.02033320942488432,0.00016660471244215992,0.0,1.0,1.0,0.0,0.0,0,smote
0,0,0,0,0,0,0,0,0,1,0,54540,8314,2,1,1,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,116,116,1.0,0.0,0.01,0.0,0.0,0.0,0.02,0.02,0,smote
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,16,0.20433976933855802,0.20433976933855802,0.795660230661442,0.795660230661442,0.11591320461322883,0.06204339769338558,0.0,255,16,0.06591320461322885,0.06795660230661442,0.0,0.0,0.20433976933855802,0.20433976933855802,0.795660230661442,0.795660230661442,0,smote
0,0,0,0,0,0,0,0,0,1,0,54540,8314,2,1,1,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,237,237,1.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0,smote
0,0,0,0,0,0,0,0,0,1,0,54540,8314,2,1,1,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,217,217,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0,smote
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,39,11,1.0,1.0,0.0,0.0,0.33879360261648084,0.12976438059988266,0.0,120,31,0.2682940634333138,0.03414703171665689,0.025852968283343113,0.0,0.9917059365666863,1.0,0.0,0.0,0,smote
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,4,0.2564130276989418,0.2564130276989418,0.7435869723010582,0.7435869723010582,0.01743586972301058,0.06743586972301059,0.0,255,4,0.01743586972301058,0.07,0.0,0.0,0.2564130276989418,0.2564130276989418,0.7435869723010582,0.7435869723010582,0,smote
0,0,0,0,0,0,0,0,0,1,0,54540,8314,2,1,1,0,0,2,2,0.0,0.0,0.0,0.011223744395431723,1.0,0.0,0.021787268532308668,117,117,1.0,0.0,0.01,0.0,0.0,0.0,0.021320440517109615,0.021320440517109615,0,smote
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,5,0.13105863080429037,0.13105863080429037,0.8689413691957096,0.8689413691957096,0.07262117261608582,0.07737882738391419,0.0,255,5,0.021310586308042903,0.05868941369195709,0.0,0.0,0.13105863080429037,0.13105863080429037,0.8689413691957096,0.8689413691957096,0,smote
0,0,0,0,0,0,0,0,0,1,0,54540,8314,2,1,1,0,0,1,2,0.0,0.0,0.0,0.10130282104611071,1.0,0.0,0.20260564209222143,255,255,1.0,0.0,0.0,0.0,0.01,0.01,0.04594788715815557,0.04594788715815557,0,smote
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,8,1.0,0.9606358953525127,0.0,0.039364104647487345,0.459046156971231,0.24746409449098658,0.07380769621403876,177,47,0.26984102616187183,0.02,0.015079486919064081,0.0,0.9949205130809359,1.0,0.0,0.0,0,smote
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,19,0.249669224180044,0.249669224180044,0.750330775819956,0.750330775819956,0.13,0.05249669224180044,0.0,255,3,0.014993384483600882,0.07,0.0,0.0,0.249669224180044,0.249669224180044,0.750330775819956,0.750330775819956,0,smote
0,0,0,0,0,0,0,0,0,1,0,54540,8314,2,1,1,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,249,249,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0,smote
0,0,0,0,0,0,0,0,0,1,0,54540,8314,2,1,1,0,0,3,3,0.0,0.0,0.0,0.16021843123702723,1.0,0.0,0.32529196645093406,238,238,1.0,0.0,0.0,0.0,0.0,0.0,0.03543468806936116,0.03543468806936116,0,smote
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,6,1.0,1.0,0.0,0.0,0.3285683534972318,0.19286329300553648,0.0,255,7,0.03,0.06,0.0014316465027682367,0.0,1.0,1.0,0.0,0.0,0,smote
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,18,0.5331219008768956,0.5331219008768956,0.4668780991231044,0.4668780991231044,0.06533121900876895,0.06,0.0,255,17,0.06533121900876895,0.05466878099123104,0.0,0.0,0.5331219008768956,0.5331219008768956,0.4668780991231044,0.4668780991231044,0,smote
0,0,0,0,0,0,0,0,0,1,0,54540,8314,2,1,1,0,0,3,4,0.0,0.0,0.0,0.10884762347525417,1.0,0.0,0.21129244556961102,116,116,1.0,0.0,0.01,0.0,0.0,0.0,0.03280560276179461,0.03280560276179461,0,smote
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,4,0.45920616760979127,0.46384461374726393,0.5361553862527361,0.5361553862527361,0.043192230687363206,0.07463844613747264,0.0,255,4,0.01927689227494528,0.06,0.0,0.0,0.46384461374726393,0.46384461374726393,0.5361553862527361,0.5361553862527361,0,smote
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0.913916469635636,1.0,0.08608353036436402,0.0,0.7895560809716374,0.27261097975709064,0.0,255,9,0.03565274493927266,0.05717362753036367,0.0028263724696363313,0.0,1.0,1.0,0.0,0.0,0,smote
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,8,0.5564366545014973,0.5007929890513476,0.44356334549850274,0.4992070109486525,0.025564366545014972,0.06443563345498503,0.11128733090029946,255,3,0.014435633454985029,0.07,0.0,0.0,0.5564366545014973,0.5564366545014973,0.44356334549850274,0.44356334549850274,0,smote
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,286,6,1.0,1.0,0.0,0.0,0.02,0.06,0.0,255,5,0.02,0.06938876975142273,0.0,0.0,1.0,1.0,0.0,0.0,0,smote
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,235,3,1.0,1.0,0.0,0.0,0.01589891648084684,0.06,0.0,255,3,0.012949458240423421,0.07,0.0,0.0,1.0,1.0,0.0,0.0,0,smote
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,11,1.0,1.0,0.0,0.0,0.5723009966786032,0.15230099667860325,0.0,255,59,0.2352453639383088,0.030490727876617593,0.0,0.0,1.0,1.0,0.0,0.0,0,smote
