duration,flag_OTH,flag_REJ,flag_RSTO,flag_RSTR,flag_S0,flag_S1,flag_S2,flag_S3,flag_SF,flag_SH,src_bytes,dst_bytes,hot,logged_in,num_compromised,root_shell,num_access_files,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,class,source
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,5,1.0,1.0,0.0,0.0,0.42286983932574995,0.3372190359544997,0.0,93,25,0.2742825401685625,0.04,0.02284762050568754,0.0,1.0,1.0,0.0,0.0,0,borderline smote
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.1671696232117289,0.1671696232117289,0.8328303767882711,0.8328303767882711,0.9063850110014319,0.07355463421316072,0.0,65,5,0.06179240580293224,0.8395171617167403,0.018328303767882713,0.8328303767882711,0.1671696232117289,0.1671696232117289,0.7911888579488575,0.8328303767882711,0,borderline smote
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,7,0.9060870604812605,0.9060870604812605,0.09391293951873947,0.09391293951873947,0.45634776371124375,0.1812174120962521,0.0,96,25,0.25558263572512774,0.13015642193798993,0.03812174120962521,0.09391293951873947,0.9060870604812605,0.9060870604812605,0.08921729254280253,0.09391293951873947,0,borderline smote
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,8,1.0,1.0,0.0,0.0,0.39829805199316587,0.1985411874227136,0.0,100,28,0.2797568645704523,0.03987843228522613,0.03987843228522613,0.0,1.0,1.0,0.0,0.0,0,borderline smote
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,14,1.0,0.9662990040470604,0.0,0.033700995952939634,1.0,0.0,0.07414219109646719,14,13,0.8924265732894016,0.10757342671059844,0.0958578089035328,0.0,0.8924265732894016,1.0,0.0,0.0,0,borderline smote
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.948164200880271,0.948164200880271,0.05183579911972902,0.05183579911972902,1.0,0.0,0.0,13,8,0.7785313607042167,0.2225053552781778,0.08637149406161897,0.05183579911972902,0.7774946447218222,0.948164200880271,0.049244009163742566,0.05183579911972902,0,borderline smote
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,10,1.0,0.9774429332538678,0.0,0.022557066746132205,1.0,0.0,0.04962554684149085,11,10,0.8188766405244725,0.18112335947552746,0.12037445315850916,0.0,0.8188766405244725,1.0,0.0,0.0,0,borderline smote
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0.2876327290436782,0.2876327290436782,0.7123672709563218,0.7123672709563218,0.827420362573793,0.057526545808735646,0.0,72,9,0.09478450955135634,0.723872580118069,0.025752654580873564,0.7123672709563218,0.2876327290436782,0.2876327290436782,0.6767489074085057,0.7123672709563218,0,borderline smote
8,0,0,0,0,0,0,0,0,0,0,35,5633,1,0,0,0,0,3,2,0.3067765995221412,0.3067765995221412,0.0,0.0,0.8466117002389294,0.12271063980885649,0.0,255,190,0.7452563803345011,0.013067765995221413,0.0,0.0,0.3067765995221412,0.3067765995221412,0.0,0.0,0,borderline smote
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,8,1.0,1.0,0.0,0.0,0.41764792517261784,0.2,0.0,100,28,0.28,0.04,0.03294082993095287,0.0,0.9929408299309529,1.0,0.0,0.0,0,borderline smote
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,6,1.0,1.0,0.0,0.0,1.0,0.0,0.0,7,6,0.8881673591710701,0.11183264082892981,0.2452700958896598,0.0,0.8881673591710701,1.0,0.0,0.0,0,borderline smote
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,7,1.0,0.9334049965668769,0.0,0.06659500343312308,1.0,0.0,0.13319000686624616,7,7,0.8897635113293062,0.11023648867069384,0.13004299794012616,0.0,0.8897635113293062,1.0,0.0,0.0,0,borderline smote
3,0,0,0,0,0,0,0,0,0,0,13,2172,0,0,0,0,0,11,5,0.7326990505902804,0.7326990505902804,0.0,0.0,0.5896885316694429,0.1831747626475701,0.0,255,114,0.4471106645868037,0.017326990505902806,0.0,0.0,0.7326990505902804,0.7326990505902804,0.0,0.0,0,borderline smote
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,6,1.0,1.0,0.0,0.0,0.4161810954229548,0.29708657253772874,0.0,95,26,0.2759547261442613,0.04,0.02786417843278391,0.0,1.0,1.0,0.0,0.0,0,borderline smote
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,5,1.0,0.9965823399845021,0.0,0.003417660015497931,1.0,0.0,0.007518852034095448,6,4,0.6925565561022864,0.30744344389771366,0.16248114796590457,0.0,0.6925565561022864,1.0,0.0,0.0,0,borderline smote
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.21624015751589276,0.21624015751589276,0.7837598424841072,0.7837598424841072,0.8702559054904644,0.04324803150317855,0.0,69,7,0.07622244095413214,0.792409448784743,0.024324803150317854,0.7837598424841072,0.21624015751589276,0.21624015751589276,0.7445718503599018,0.7837598424841072,0,borderline smote
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,29,10,1.0,1.0,0.0,0.0,0.3957059183273859,0.1657090010488753,0.0,110,30,0.2742848335081459,0.03714241675407294,0.02285758324592706,0.0,0.9857151664918541,1.0,0.0,0.0,0,borderline smote
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,6,1.0,1.0,0.0,0.0,1.0,0.0,0.0,8,6,0.7550849680601106,0.2449150319398894,0.12462135036794102,0.0,0.7550849680601106,1.0,0.0,0.0,0,borderline smote
3,0,0,0,0,0,0,0,0,0,0,16,2556,0,0,0,0,0,13,5,0.6854438832219015,0.6854438832219015,0.0,0.0,0.6024425477312971,0.14394321547659933,0.0,255,123,0.4801892817446689,0.016854438832219015,0.006854438832219015,0.0,0.6854438832219015,0.6854438832219015,0.0,0.0,0,borderline smote
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1.0,0.9667543842851288,0.0,0.0332456157148712,1.0,0.0,0.0664912314297424,6,5,0.779710531859075,0.22028946814092504,0.1500526305710773,0.0,0.779710531859075,1.0,0.0,0.0,0,borderline smote
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1.0,1.0,0.0,0.0,1.0,0.0,0.0,10,8,0.8301854181064088,0.1698145818935912,0.11320011902015341,0.0,0.8301854181064088,1.0,0.0,0.0,0,borderline smote
7,0,0,0,0,0,0,0,0,0,0,31,5088,1,0,0,0,0,4,2,0.3739210470128136,0.3739210470128136,0.0,0.0,0.8130394764935932,0.14956841880512545,0.0,255,178,0.6982552670910305,0.013739210470128136,0.0,0.0,0.3739210470128136,0.3739210470128136,0.0,0.0,0,borderline smote
0,0,0,0,1,0,0,0,0,0,0,28747,3219,1,1,0,0,0,3,3,0.0,0.0,0.7266684047316074,0.7266684047316074,1.0,0.0,0.0,246,246,1.0,0.0,0.0005555141730569663,0.0,0.0,0.0,0.0466661700766836,0.0466661700766836,0,borderline smote
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0.3582656027014418,0.3224390424312976,0.6417343972985582,0.6775609575687024,1.0,0.0,0.07165312054028836,42,4,0.371100290647413,0.6417343972985582,0.05224390424312977,0.6417343972985582,0.3582656027014418,0.3582656027014418,0.6096476774336302,0.6417343972985582,0,borderline smote
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,5,1.0,1.0,0.0,0.0,0.4432852085133279,0.36115499568012965,0.0,93,25,0.27328520851332794,0.04,0.013285208513327932,0.0,0.9934295829733442,1.0,0.0,0.0,0,borderline smote
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,6,1.0,1.0,0.0,0.0,0.4147087138544944,0.28825228312696644,0.0,95,26,0.27632282153637644,0.04,0.028968464609129198,0.0,1.0,1.0,0.0,0.0,0,borderline smote
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,6,1.0,0.9900503930520281,0.0,0.00994960694797184,1.0,0.0,0.02188913528553805,8,6,0.7356674058566142,0.2643325941433859,0.14811086471446197,0.0,0.7356674058566142,1.0,0.0,0.0,0,borderline smote
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27,8,1.0,1.0,0.0,0.0,0.36469990446158956,0.2893998089231792,0.0,107,28,0.2658166613589772,0.0358166613589772,0.0183666772820456,0.0,1.0,1.0,0.0,0.0,0,borderline smote
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,7,1.0,1.0,0.0,0.0,0.4475093979836332,0.2597744483928036,0.0,98,27,0.2775093979836332,0.04,0.017509397983633185,0.0,0.9849812040327336,1.0,0.0,0.0,0,borderline smote
10,0,0,0,0,0,0,0,0,0,0,45,7303,1,0,0,0,0,2,1,0.10137289755315915,0.10137289755315915,0.0,0.0,0.9564096540521415,0.02939814029041615,0.0,255,228,0.8900527006883201,0.011013728975531592,0.0,0.0,0.10137289755315915,0.10137289755315915,0.0,0.0,0,borderline smote
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.27785277608971226,0.27785277608971226,0.7221472239102877,0.7221472239102877,1.0,0.0,0.0,47,3,0.2422822208717698,0.772160723606436,0.03944969432627986,0.7221472239102877,0.22783927639356405,0.27785277608971226,0.6860398627147732,0.7221472239102877,0,borderline smote
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,16,1.0,0.9361840445767073,0.0,0.06381595542329269,1.0,0.0,0.13486871976192683,15,15,1.0,0.0,0.07381595542329268,0.0,1.0,1.0,0.0,0.0,0,borderline smote
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,5,1.0,1.0,0.0,0.0,0.42271924289621976,0.33631545737731855,0.0,93,25,0.2743201892759451,0.04,0.02296056782783518,0.0,1.0,1.0,0.0,0.0,0,borderline smote
0,0,0,0,0,0,0,0,0,0,0,1,159,0,0,0,0,0,13,7,0.9803687409421851,0.9803687409421851,0.0,0.009815629528907466,0.5784414413948604,0.28430693487323366,0.01963125905781493,255,72,0.2843308191122049,0.0196073748188437,0.0,0.0,0.9803687409421851,0.9803687409421851,0.0,0.0,0,borderline smote
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,8,1.0,1.0,0.0,0.0,0.4033751273341911,0.2,0.0,100,28,0.28,0.04,0.03864994906632356,0.0,0.9986499490663235,1.0,0.0,0.0,0,borderline smote
0,0,0,0,0,0,0,0,0,0,0,24,3911,0,0,0,0,0,21,11,0.518700994380595,0.518700994380595,0.0,0.2406495028097025,0.7406495028097024,0.025935049719029754,0.481299005619405,255,159,0.6265352840459716,0.0103740198876119,0.00518700994380595,0.0,0.518700994380595,0.518700994380595,0.0,0.0,0,borderline smote
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,15,1.0,0.9589682341006105,0.0,0.04103176589938948,1.0,0.0,0.09026988497865684,15,15,1.0,0.0,0.1389204600853726,0.0,1.0,1.0,0.0,0.0,0,borderline smote
11,0,0,0,0,0,0,0,0,0,0,666,8132,2,1,0,0,0,1,1,0.0,0.0,0.009676740014784413,0.009676740014784413,1.0,0.0,0.0,250,241,0.9611729381836102,0.009706765454097441,0.0002932345459025591,0.0,0.0,0.0,0.004691752734440946,0.004691752734440946,0,borderline smote
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.1133035047274642,0.10763832949109098,0.8866964952725358,0.892361670508909,1.0,0.0,0.012463385520021061,56,3,0.13103743463291492,0.8866964952725358,0.024532140189098568,0.8866964952725358,0.1133035047274642,0.1133035047274642,0.842361670508909,0.8866964952725358,0,borderline smote
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,0.5963989976384088,0.5963989976384088,0.40360100236159124,0.40360100236159124,0.6421606014169547,0.11927979952768175,0.0,84,17,0.1750637393859863,0.42745696226712754,0.03192797995276818,0.40360100236159124,0.5963989976384088,0.5963989976384088,0.38342095224351164,0.40360100236159124,0,borderline smote
3,0,0,0,0,0,0,0,0,0,0,13,2130,0,0,0,0,0,7,3,0.7378849848346062,0.7378849848346062,0.0,0.0,0.631057507582697,0.2951539939338425,0.0,255,113,0.44348051061577565,0.017378849848346062,0.0,0.0,0.7378849848346062,0.7378849848346062,0.0,0.0,0,borderline smote
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,16,1.0,0.9352277214013722,0.0,0.06477227859862775,1.0,0.0,0.13659010147752992,15,15,1.0,0.0,0.07477227859862773,0.0,1.0,1.0,0.0,0.0,0,borderline smote
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0.5772713631060677,0.5772713631060677,0.42272863689393225,0.42272863689393225,0.6825007502916628,0.11545427262121355,0.0,84,17,0.17009055440757764,0.44581949141817495,0.02,0.42272863689393225,0.5657259358439464,0.5772713631060677,0.4015922050492356,0.42272863689393225,0,borderline smote
7,0,0,0,0,0,0,0,0,0,0,33,5310,1,0,0,0,0,6,3,0.34652416795271823,0.34652416795271823,0.0,0.0,0.8059464659464778,0.08663104198817956,0.0,255,183,0.7174330824330972,0.013465241679527182,0.0,0.0,0.34652416795271823,0.34652416795271823,0.0,0.0,0,borderline smote
0,0,0,0,0,0,0,0,0,0,0,30,4895,1,0,0,0,0,16,9,0.39761237855287057,0.39761237855287057,0.0,0.3011938107235647,0.8011938107235648,0.01988061892764353,0.6023876214471294,255,181,0.7137190874419332,0.007952247571057412,0.003976123785528706,0.0,0.39761237855287057,0.39761237855287057,0.0,0.0,0,borderline smote
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,9,1.0,0.9735723736841361,0.0,0.026427626315863928,1.0,0.0,0.052855252631727856,10,9,0.867569727368555,0.1324302726314449,0.09528552526317279,0.0,0.867569727368555,1.0,0.0,0.0,0,borderline smote
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0.7946670612932002,0.7946670612932002,0.2053329387067998,0.2053329387067998,0.5549864456758079,0.3496535069690081,0.0,83,19,0.21866676532330007,0.2371196211585278,0.012053329387067997,0.2053329387067998,0.7946670612932002,0.7946670612932002,0.19506629177145982,0.2053329387067998,0,borderline smote
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0.48303969755889,0.48303969755889,0.51696030244111,0.51696030244111,0.7101761814646661,0.096607939511778,0.0,79,14,0.1455903213653114,0.5362818903434656,0.0296607939511778,0.51696030244111,0.48303969755889,0.48303969755889,0.4911122873190545,0.51696030244111,0,borderline smote
0,0,0,0,1,0,0,0,0,0,0,27005,8041,1,1,0,0,0,3,3,0.0,0.0,0.3487973629247325,0.3487973629247325,1.0,0.0,0.0,137,137,1.0,0.0,0.0073146624393239275,0.0,0.0,0.0,0.12509061171121105,0.12509061171121105,0,borderline smote
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,6,1.0,1.0,0.0,0.0,1.0,0.0,0.0,8,6,0.871743099681505,0.12825690031849496,0.20785928260787256,0.0,0.871743099681505,1.0,0.0,0.0,0,borderline smote
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,5,1.0,1.0,0.0,0.0,0.44343243936525445,0.35762145523389366,0.0,93,25,0.27343243936525446,0.04,0.01343243936525443,0.0,0.9931351212694911,1.0,0.0,0.0,0,borderline smote
0,0,0,0,0,0,0,0,0,0,0,1,255,0,0,0,0,0,9,4,0.9685373316998922,0.9685373316998922,0.0,0.0,0.5157313341500539,0.3874149326799569,0.0,255,71,0.2820238678100755,0.019685373316998923,0.0,0.0,0.9685373316998922,0.9685373316998922,0.0,0.0,0,borderline smote
0,0,0,0,0,0,0,0,0,0,0,20,3221,0,0,0,0,0,8,5,0.6036372005593751,0.6036372005593751,0.0,0.19818139972031246,0.7404360037594686,0.17505478816221876,0.3963627994406249,255,142,0.5593448435916561,0.012072744011187502,0.0,0.0,0.6036372005593751,0.6036372005593751,0.0,0.0,0,borderline smote
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1.0,0.9961510266467517,0.0,0.003848973353248314,1.0,0.0,0.00846774137714629,6,5,0.695403224131439,0.30459677586856115,0.16153225862285372,0.0,0.695403224131439,1.0,0.0,0.0,0,borderline smote
0,0,0,0,0,0,0,0,0,0,0,47,7512,1,0,0,0,0,2,2,0.07558361385406698,0.07558361385406698,0.0,0.4622081930729665,0.9576731762417225,0.018895903463516744,0.924416386145933,255,240,0.9440681257479905,0.0015116722770813396,0.0,0.0,0.07558361385406698,0.07558361385406698,0.0,0.0,0,borderline smote
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,4,1.0,1.0,0.0,0.0,0.44048576779154436,0.42834157300293585,0.0,89,24,0.2704857677915444,0.04,0.01048576779154434,0.0,0.9990284644169113,1.0,0.0,0.0,0,borderline smote
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.7027092096926664,0.7027092096926664,0.29729079030733363,0.29729079030733363,1.0,0.0,0.0,19,2,0.7086550254988131,0.29729079030733363,0.35730042065247986,0.29729079030733363,0.7027092096926664,0.7027092096926664,0.2824262507919669,0.29729079030733363,0,borderline smote
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,10,1.0,0.9046033493041238,0.0,0.09539665069587623,1.0,0.0,0.19171397125257722,9,9,1.0,0.0,0.10539665069587623,0.0,1.0,1.0,0.0,0.0,0,borderline smote
0,0,0,0,1,0,0,0,0,0,0,30158,6831,1,1,0,0,0,2,2,0.0,0.0,0.43183757981556486,0.43183757981556486,1.0,0.0,0.0,190,190,1.0,0.0,0.004009554128496184,0.0,0.0,0.0,0.08811464954195422,0.08811464954195422,0,borderline smote
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,12,1.0,0.9811824389145133,0.0,0.018817561085486698,1.0,0.0,0.04139863438807073,13,12,0.8877432199077521,0.11225678009224789,0.07870946334870799,0.0,0.8877432199077521,1.0,0.0,0.0,0,borderline smote
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0.35149517988131185,0.35149517988131185,0.6485048201186882,0.6485048201186882,0.8066776510652784,0.07029903597626239,0.0,75,11,0.1113887467691411,0.6625646273139406,0.02,0.6485048201186882,0.3444652762836856,0.35149517988131185,0.6160795791127537,0.6485048201186882,0,borderline smote
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,0.7325979721424587,0.6959680735353357,0.2674020278575413,0.3040319264646642,1.0,0.0,0.08058577693567046,29,13,0.7379460126996096,0.2674020278575413,0.04930391888569835,0.2674020278575413,0.7325979721424587,0.7325979721424587,0.2540319264646642,0.2674020278575413,0,borderline smote
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.015110684214475034,0.014355150003751281,0.984889315785525,0.9856448499962487,1.0,0.0,0.0016621752635922538,60,2,0.034808470530185535,0.984889315785525,0.020604427368579002,0.984889315785525,0.015110684214475034,0.015110684214475034,0.9356448499962486,0.984889315785525,0,borderline smote
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,0.9650153694544719,0.9650153694544719,0.03498463054552814,0.03498463054552814,0.4209907783273169,0.19300307389089438,0.0,98,27,0.27090399605816273,0.07358524532370703,0.039300307389089434,0.03498463054552814,0.9650153694544719,0.9650153694544719,0.03323539901825168,0.03498463054552814,0,borderline smote
3,0,0,0,0,0,0,0,0,1,0,51,8127,2,1,0,1,1,1,1,0.0,0.0,0.0,0.37455347715444876,1.0,0.0,0.7491069543088975,255,252,0.9899642781723559,0.002508930456911025,0.0,0.0,0.0,0.0,0.0,0.0,0,borderline smote
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,34,10,1.0,1.0,0.0,0.0,0.3318357939115924,0.2033907991816084,0.0,114,30,0.2632397371194745,0.033239737119474526,0.02352052576105095,0.0,1.0,1.0,0.0,0.0,0,borderline smote
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,8,1.0,0.929337013012129,0.0,0.07066298698787096,1.0,0.0,0.14132597397574193,8,7,0.9031878570599742,0.09681214294002585,0.12760220780727743,0.0,0.9031878570599742,1.0,0.0,0.0,0,borderline smote
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0.6100074170794857,0.5795070462255114,0.3899925829205143,0.4204929537744886,1.0,0.0,0.06710081587874343,34,11,0.6178072687378959,0.3899925829205143,0.04440029668317942,0.3899925829205143,0.6100074170794857,0.6100074170794857,0.37049295377448854,0.3899925829205143,0,borderline smote
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,6,1.0,1.0,0.0,0.0,0.3899348169258163,0.3304824120252231,0.0,100,26,0.26687092605786356,0.03687092605786352,0.016258147884272964,0.0,1.0,1.0,0.0,0.0,0,borderline smote
